Strain,Stress (MPa)
0.005939164,179.6735556
0.005941065,179.6732819
0.005942966,179.6730082
0.005944867,179.6727345
0.005946768,179.6724609
0.005948669,179.6721872
0.00595057,179.6719135
0.005952471,179.6716398
0.005954373,179.6713661
0.005956274,179.6710924
0.005958175,179.6708187
0.005960076,179.670545
0.005961977,179.6702713
0.005963878,179.6699976
0.005965779,179.6697239
0.005967681,179.6694502
0.005969582,179.6691765
0.005971483,179.6689028
0.005973384,179.6686291
0.005975285,179.6683555
0.005977186,179.6680818
0.005979087,179.6678081
0.005980988,179.6675344
0.00598289,179.6672607
0.005984791,179.666987
0.005986692,179.6667133
